SQ_CANDIDATO,AA_ELEICAO,cd_cargo,total_receita,total_despesa,saldo_campanha,n_fontes_receita,n_origens_despesa,despesa_adesivos,despesa_impressos,despesa_pessoal,despesa_tv,despesa_radio,razao_despesa_receita,pct_despesa_marketing,is_prefeito,is_vereador,competitividade,qt_candidato,qt_vagas,qt_eleitores,eleitores_por_candidato,municipio_encoded,prefeito_despesa_adesivos,competitividade_marketing,investimento_por_eleitor,investimento_por_idhm,foco_municipios_desenvolvidos,foco_municipios_carentes,foco_urbano,foco_rural,foco_alta_densidade,foco_baixa_escolaridade,infraestrutura_desenvolvida,municipio_rico,eleito,apoio_politico,aquisicoes_bens,comunicacao_correspondencia,diversos,gestao_administrativa,infraestrutura_basica,materiais_graficos_sonoros,midia_propaganda,mobilizacao_humana,pesquisa_eleitoral,idhm,pib_per_capita,habitantes,total_receitas_brutas_ibge,NR_PARTIDO,QT_VOTOS_NOMINAIS_VALIDOS,eleitores,vagas
220001923486,2024.0,13.0,7554.02,2000.0,5554.02,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.2647596908665849,0.0,0.0,1.0,6.666666666666667,60.0,9.0,5784.0,96.4,50,0.0,0.0,0.3457814661134163,1254.0,1,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,0.0,0,0,0,0,0,0,10000,10
220001923480,2024.0,13.0,7048.5,2000.0,5048.5,2.0,2.0,0.0,0.0,0.0,0.0,500.0,0.2837483152443782,25.0,0.0,1.0,6.666666666666667,60.0,9.0,5784.0,96.4,50,0.0,166.66666666666669,0.3457814661134163,1254.0,1,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500.0,1500.0,0.0,0,0,0,0,0,0,10000,10
220001923481,2024.0,13.0,6136.36,2300.0,3836.36,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.3748150369274293,0.0,0.0,1.0,6.666666666666667,60.0,9.0,5784.0,96.4,50,0.0,0.0,0.3976486860304287,1442.1,1,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2300.0,0.0,0,0,0,0,0,0,10000,10
220001923484,2024.0,13.0,6769.35,3391.85,3377.5000000000005,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5010599245126932,0.0,0.0,1.0,6.666666666666667,60.0,9.0,5784.0,96.4,50,0.0,0.0,0.5864194329183956,2126.68995,1,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3391.85,0.0,0,0,0,0,0,0,10000,10
220001923483,2024.0,13.0,6336.36,1500.0,4836.36,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.236728973732553,0.0,0.0,1.0,6.666666666666667,60.0,9.0,5784.0,96.4,50,0.0,0.0,0.2593360995850622,940.5,1,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1500.0,0.0,0,0,0,0,0,0,10000,10
220001923479,2024.0,13.0,6336.36,1500.0,4836.36,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.236728973732553,0.0,0.0,1.0,6.666666666666667,60.0,9.0,5784.0,96.4,50,0.0,0.0,0.2593360995850622,940.5,1,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1500.0,0.0,0,0,0,0,0,0,10000,10
220001923482,2024.0,13.0,6069.35,3391.85,2677.5000000000005,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5588489706475981,0.0,0.0,1.0,6.666666666666667,60.0,9.0,5784.0,96.4,50,0.0,0.0,0.5864194329183956,2126.68995,1,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3391.85,0.0,0,0,0,0,0,0,10000,10
220001965603,2024.0,13.0,12870.45,6439.0,6431.450000000001,2.0,4.0,900.0,400.0,0.0,0.0,0.0,0.5002933075378094,20.18947041466066,0.0,1.0,4.888888888888889,44.0,9.0,10984.0,249.63636363636363,3,0.0,98.70407758278546,0.5862163146394757,0.0,0,0,1,0,0,0,0,0,1,0.0,0.0,0.0,1000.0,0.0,2127.0,1900.0,0.0,1412.0,0.0,0,0,0,0,0,0,10000,10
220001965600,2024.0,13.0,3625.4,2300.0,1325.4,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.6344127544546808,0.0,0.0,1.0,4.888888888888889,44.0,9.0,10984.0,249.63636363636363,3,0.0,0.0,0.2093954843408594,0.0,0,0,1,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2300.0,0.0,0,0,0,0,0,0,10000,10
220001965601,2024.0,13.0,8117.25,3391.85,4725.4,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.4178570328621146,0.0,0.0,1.0,4.888888888888889,44.0,9.0,10984.0,249.63636363636363,3,0.0,0.0,0.3087991624180626,0.0,0,0,1,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,567.85,0.0,0.0,2824.0,0.0,0,0,0,0,0,0,10000,10
220001965602,2024.0,13.0,3525.4,1912.0,1613.4,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5423498042775288,0.0,0.0,1.0,4.888888888888889,44.0,9.0,10984.0,249.63636363636363,3,0.0,0.0,0.1740713765477057,0.0,0,0,1,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1912.0,0.0,0,0,0,0,0,0,10000,10
220002195241,2024.0,11.0,7279.94,2766.5,4513.4400000000005,2.0,4.0,244.0,80.0,0.0,0.0,0.0,0.3800168682708923,11.711548888487258,1.0,0.0,6.0,6.0,1.0,41369.0,6894.833333333333,40,244.0,70.26929333092355,0.066873746041722,1936.55,1,0,1,0,1,0,0,0,1,0.0,0.0,0.0,0.0,2000.0,460.0,306.5,0.0,0.0,0.0,0,0,0,0,0,0,10000,10
220002043641,2024.0,13.0,9445.05,7945.05,1499.999999999999,2.0,3.0,700.0,320.0,0.0,0.0,500.0,0.8411866533263457,19.13140886463899,0.0,1.0,8.545454545454545,94.0,11.0,20216.0,215.06382978723408,29,0.0,163.48658484327862,0.3930080134546894,4663.74435,0,0,1,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,3269.5,500.0,4175.55,0.0,0,0,0,0,0,0,10000,10
220002030294,2024.0,13.0,3067.5,1069.5,1998.0,1.0,1.0,0.0,1069.5,0.0,0.0,0.0,0.3486552567237164,100.0,0.0,1.0,8.545454545454545,94.0,11.0,20216.0,215.06382978723408,29,0.0,854.5454545454545,0.0529036406806489,627.7964999999999,0,0,1,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,1069.5,0.0,0.0,0.0,0,0,0,0,0,0,10000,10
220001982583,2024.0,13.0,1185.0,0.0,1185.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.222222222222222,56.0,9.0,7392.0,132.0,19,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,10000,10
220001982582,2024.0,13.0,1185.0,0.0,1185.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.222222222222222,56.0,9.0,7392.0,132.0,19,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,10000,10
220002360980,2024.0,13.0,5000.0,5000.0,0.0,1.0,4.0,238.0,500.0,2262.0,0.0,0.0,1.0,14.760000000000002,0.0,1.0,5.666666666666667,51.0,9.0,8940.0,175.2941176470588,1,0.0,83.64000000000001,0.5592841163310962,2960.0,0,0,1,0,1,0,0,1,1,0.0,0.0,0.0,0.0,2262.0,0.0,738.0,0.0,2000.0,0.0,0,0,0,0,0,0,10000,10
220002044689,0.0,0.0,9146.67,3240.0,5906.67,2.0,5.0,1610.0,1230.0,0.0,0.0,0.0,0.3542272761562404,87.65432098765432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,150.0,0.0,80.0,2840.0,170.0,0.0,0.0,0,0,0,0,0,0,10000,10
220001978028,2024.0,13.0,4890.0,4890.0,0.0,1.0,2.0,776.0,0.0,0.0,0.0,0.0,1.0,15.86912065439673,0.0,1.0,9.11111111111111,82.0,9.0,9303.0,113.45121951219512,48,0.0,144.58532151783686,0.5256368913253789,2978.01,1,0,1,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,3268.0,0.0,1622.0,0.0,0,0,0,0,0,0,10000,10
220001941689,2024.0,13.0,450.0,450.0,0.0,1.0,1.0,450.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,1.0,8.11111111111111,73.0,9.0,8075.0,110.61643835616438,13,0.0,811.1111111111111,0.0557275541795665,293.40000000000003,1,0,1,0,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,450.0,0.0,0.0,0.0,0,0,0,0,0,0,10000,10
220002157552,2024.0,13.0,8403.35,5120.0,3283.3500000000004,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.6092808225291104,0.0,0.0,1.0,4.555555555555555,41.0,9.0,3811.0,92.95121951219512,39,0.0,0.0,1.343479401731829,3292.16,1,0,0,0,1,0,0,1,1,0.0,0.0,0.0,0.0,600.0,284.0,0.0,0.0,4236.0,0.0,0,0,0,0,0,0,10000,10
220002139161,2024.0,13.0,8468.369999999999,5268.37,3199.999999999999,2.0,3.0,995.0,1875.0,0.0,0.0,0.0,0.6221232657524413,54.4760523653426,0.0,1.0,4.333333333333333,39.0,9.0,4126.0,105.7948717948718,7,0.0,236.06289358315124,1.2768710615608336,3403.36702,1,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0,1562.37,3000.0,0.0,706.0,0.0,0,0,0,0,0,0,10000,10
220002247355,2024.0,13.0,2462.0,1050.0,1412.0,1.0,1.0,600.0,450.0,0.0,0.0,0.0,0.4264825345247766,100.0,0.0,1.0,8.818181818181818,97.0,11.0,14029.0,144.62886597938143,14,0.0,881.8181818181819,0.0748449640031363,719.25,1,0,0,0,0,0,0,0,1,0.0,0.0,0.0,1050.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,10000,10
220002367987,0.0,0.0,3425.0,3200.0,225.0,1.0,2.0,0.0,0.0,3200.0,0.0,0.0,0.9343065693430656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,2000.0,0.0,0.0,0.0,1200.0,0.0,0,0,0,0,0,0,10000,10
220002318061,2024.0,13.0,1151.95,1151.95,0.0,1.0,3.0,800.0,0.0,0.0,0.0,0.0,1.0,69.44745865705977,0.0,1.0,7.888888888888889,71.0,9.0,16053.0,226.09859154929575,37,0.0,547.8632849612493,0.0717591727402977,764.8948,1,0,0,0,0,0,0,0,1,0.0,0.0,291.95,60.0,0.0,0.0,800.0,0.0,0.0,0.0,0,0,0,0,0,0,10000,10
220002204487,2024.0,13.0,8499.66,7824.0,675.6599999999999,1.0,5.0,2100.0,900.0,0.0,0.0,0.0,0.9205074085316354,38.34355828220859,0.0,1.0,7.0,77.0,11.0,12680.0,164.67532467532467,44,0.0,268.4049079754601,0.6170347003154574,4780.464,1,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,2360.0,4040.0,0.0,1424.0,0.0,0,0,0,0,0,0,10000,10
220002013735,2024.0,13.0,24360.0,20000.0,4360.0,2.0,6.0,1192.0,1425.0,1412.0,0.0,0.0,0.8210180623973727,13.085,0.0,1.0,10.363636363636363,114.0,11.0,24145.0,211.7982456140351,5,0.0,135.6081818181818,0.8283288465520812,12320.0,1,0,0,0,1,0,0,0,1,0.0,0.0,0.0,0.0,1412.0,4047.0,2717.0,4500.0,7324.0,0.0,0,0,0,0,0,0,10000,10
220002340581,2024.0,13.0,68010.0,49750.0,18260.0,3.0,7.0,5720.0,280.0,0.0,3500.0,3500.0,0.7315100720482282,26.13065326633166,0.0,1.0,11.235294117647058,191.0,17.0,96959.0,507.6387434554974,23,0.0,293.585574933491,0.5131034767272765,35521.5,0,1,1,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,10500.0,6000.0,3750.0,29500.0,0.0,0,0,0,0,0,0,10000,10
220002340581,2024.0,13.0,68010.0,49750.0,18260.0,3.0,7.0,5720.0,280.0,0.0,3500.0,3500.0,0.7315100720482282,26.13065326633166,0.0,1.0,11.235294117647058,191.0,17.0,96959.0,507.6387434554974,23,0.0,293.585574933491,0.5131034767272765,35521.5,0,1,1,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,10500.0,6000.0,3750.0,29500.0,0.0,0,0,0,0,0,0,10000,10
220002303063,2024.0,13.0,5595.16,0.0,5595.16,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.222222222222222,56.0,9.0,7392.0,132.0,19,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,10000,10
220002258939,2024.0,13.0,6609.6,6000.0,609.6000000000004,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.9077705156136529,0.0,0.0,1.0,4.666666666666667,42.0,9.0,4052.0,96.47619047619048,33,0.0,0.0,1.4807502467917075,3702.0,1,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6000.0,0.0,0,0,0,0,0,0,10000,10
220002148286,2024.0,13.0,5442.76,4999.88,442.8800000000001,2.0,4.0,0.0,300.0,0.0,0.0,0.0,0.9186295188470556,6.000144003456083,0.0,1.0,7.333333333333333,66.0,9.0,13193.0,199.8939393939394,12,0.0,44.00105602534461,0.3789797619949973,3459.91696,1,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,1500.0,1914.88,1585.0,0.0,0.0,0.0,0,0,0,0,0,0,10000,10
220001920238,2024.0,13.0,10629.28,10620.0,9.280000000000657,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.9991269399244352,0.0,0.0,1.0,19.17391304347826,441.0,23.0,362248.0,821.4240362811792,36,0.0,0.0,0.0293169320465537,7816.32,0,1,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10620.0,0.0,0,0,0,0,0,0,10000,10
220001920238,2024.0,13.0,10629.28,10620.0,9.280000000000657,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.9991269399244352,0.0,0.0,1.0,19.17391304347826,441.0,23.0,362248.0,821.4240362811792,36,0.0,0.0,0.0293169320465537,7816.32,0,1,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10620.0,0.0,0,0,0,0,0,0,10000,10
220001920239,2024.0,13.0,6717.0,6717.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,19.17391304347826,441.0,23.0,362248.0,821.4240362811792,36,0.0,0.0,0.0185425454384841,4943.712,0,1,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6717.0,0.0,0,0,0,0,0,0,10000,10
220001920239,2024.0,13.0,6717.0,6717.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,19.17391304347826,441.0,23.0,362248.0,821.4240362811792,36,0.0,0.0,0.0185425454384841,4943.712,0,1,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6717.0,0.0,0,0,0,0,0,0,10000,10
220001920239,2024.0,13.0,6717.0,6717.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,19.17391304347826,441.0,23.0,362248.0,821.4240362811792,36,0.0,0.0,0.0185425454384841,4943.712,0,1,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6717.0,0.0,0,0,0,0,0,0,10000,10
220001920239,2024.0,13.0,6717.0,6717.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,19.17391304347826,441.0,23.0,362248.0,821.4240362811792,36,0.0,0.0,0.0185425454384841,4943.712,0,1,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6717.0,0.0,0,0,0,0,0,0,10000,10
220001920242,2024.0,13.0,39821.65,26291.66,13529.990000000002,2.0,6.0,8114.0,2800.0,0.0,0.0,0.0,0.6602353242520086,41.51126250681775,0.0,1.0,19.17391304347826,441.0,23.0,362248.0,821.4240362811792,36,0.0,795.933337630723,0.0725791722797641,19350.66176,0,1,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,2167.2,1336.0,13364.0,200.0,9224.46,0.0,0,0,0,0,0,0,10000,10
220001920242,2024.0,13.0,39821.65,26291.66,13529.990000000002,2.0,6.0,8114.0,2800.0,0.0,0.0,0.0,0.6602353242520086,41.51126250681775,0.0,1.0,19.17391304347826,441.0,23.0,362248.0,821.4240362811792,36,0.0,795.933337630723,0.0725791722797641,19350.66176,0,1,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,2167.2,1336.0,13364.0,200.0,9224.46,0.0,0,0,0,0,0,0,10000,10
220001920242,2024.0,13.0,39821.65,26291.66,13529.990000000002,2.0,6.0,8114.0,2800.0,0.0,0.0,0.0,0.6602353242520086,41.51126250681775,0.0,1.0,19.17391304347826,441.0,23.0,362248.0,821.4240362811792,36,0.0,795.933337630723,0.0725791722797641,19350.66176,0,1,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,2167.2,1336.0,13364.0,200.0,9224.46,0.0,0,0,0,0,0,0,10000,10
220001920242,2024.0,13.0,39821.65,26291.66,13529.990000000002,2.0,6.0,8114.0,2800.0,0.0,0.0,0.0,0.6602353242520086,41.51126250681775,0.0,1.0,19.17391304347826,441.0,23.0,362248.0,821.4240362811792,36,0.0,795.933337630723,0.0725791722797641,19350.66176,0,1,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,2167.2,1336.0,13364.0,200.0,9224.46,0.0,0,0,0,0,0,0,10000,10
220001920246,2024.0,13.0,6717.0,6687.6,29.39999999999964,1.0,3.0,2600.0,1000.0,25.6,0.0,0.0,0.9956230460026798,53.83097075183922,0.0,1.0,19.17391304347826,441.0,23.0,362248.0,821.4240362811792,36,0.0,1032.150352241787,0.0184613855701066,4922.073600000001,0,1,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,25.6,0.0,5250.0,0.0,1412.0,0.0,0,0,0,0,0,0,10000,10
220001920246,2024.0,13.0,6717.0,6687.6,29.39999999999964,1.0,3.0,2600.0,1000.0,25.6,0.0,0.0,0.9956230460026798,53.83097075183922,0.0,1.0,19.17391304347826,441.0,23.0,362248.0,821.4240362811792,36,0.0,1032.150352241787,0.0184613855701066,4922.073600000001,0,1,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,25.6,0.0,5250.0,0.0,1412.0,0.0,0,0,0,0,0,0,10000,10
220001920246,2024.0,13.0,6717.0,6687.6,29.39999999999964,1.0,3.0,2600.0,1000.0,25.6,0.0,0.0,0.9956230460026798,53.83097075183922,0.0,1.0,19.17391304347826,441.0,23.0,362248.0,821.4240362811792,36,0.0,1032.150352241787,0.0184613855701066,4922.073600000001,0,1,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,25.6,0.0,5250.0,0.0,1412.0,0.0,0,0,0,0,0,0,10000,10
220001920246,2024.0,13.0,6717.0,6687.6,29.39999999999964,1.0,3.0,2600.0,1000.0,25.6,0.0,0.0,0.9956230460026798,53.83097075183922,0.0,1.0,19.17391304347826,441.0,23.0,362248.0,821.4240362811792,36,0.0,1032.150352241787,0.0184613855701066,4922.073600000001,0,1,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,25.6,0.0,5250.0,0.0,1412.0,0.0,0,0,0,0,0,0,10000,10
220001920253,2024.0,13.0,22790.48,13390.48,9400.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.5875470810619171,0.0,0.0,1.0,19.17391304347826,441.0,23.0,362248.0,821.4240362811792,36,0.0,0.0,0.0369649521874516,9855.39328,0,1,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0,6540.48,0.0,0.0,6850.0,0.0,0,0,0,0,0,0,10000,10
220001920253,2024.0,13.0,22790.48,13390.48,9400.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.5875470810619171,0.0,0.0,1.0,19.17391304347826,441.0,23.0,362248.0,821.4240362811792,36,0.0,0.0,0.0369649521874516,9855.39328,0,1,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0,6540.48,0.0,0.0,6850.0,0.0,0,0,0,0,0,0,10000,10
220001920253,2024.0,13.0,22790.48,13390.48,9400.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.5875470810619171,0.0,0.0,1.0,19.17391304347826,441.0,23.0,362248.0,821.4240362811792,36,0.0,0.0,0.0369649521874516,9855.39328,0,1,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0,6540.48,0.0,0.0,6850.0,0.0,0,0,0,0,0,0,10000,10
220001920253,2024.0,13.0,22790.48,13390.48,9400.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.5875470810619171,0.0,0.0,1.0,19.17391304347826,441.0,23.0,362248.0,821.4240362811792,36,0.0,0.0,0.0369649521874516,9855.39328,0,1,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0,6540.48,0.0,0.0,6850.0,0.0,0,0,0,0,0,0,10000,10
220001920240,2024.0,13.0,13460.45,13369.97,90.47999999999956,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.9932780850565917,0.0,0.0,1.0,19.17391304347826,441.0,23.0,362248.0,821.4240362811792,36,0.0,0.0,0.0369083335173693,9840.29792,0,1,0,0,0,0,0,1,1,0.0,0.0,0.0,69.97,0.0,0.0,1600.0,0.0,11700.0,0.0,0,0,0,0,0,0,10000,10
220001920240,2024.0,13.0,13460.45,13369.97,90.47999999999956,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.9932780850565917,0.0,0.0,1.0,19.17391304347826,441.0,23.0,362248.0,821.4240362811792,36,0.0,0.0,0.0369083335173693,9840.29792,0,1,0,0,0,0,0,1,1,0.0,0.0,0.0,69.97,0.0,0.0,1600.0,0.0,11700.0,0.0,0,0,0,0,0,0,10000,10
220001920240,2024.0,13.0,13460.45,13369.97,90.47999999999956,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.9932780850565917,0.0,0.0,1.0,19.17391304347826,441.0,23.0,362248.0,821.4240362811792,36,0.0,0.0,0.0369083335173693,9840.29792,0,1,0,0,0,0,0,1,1,0.0,0.0,0.0,69.97,0.0,0.0,1600.0,0.0,11700.0,0.0,0,0,0,0,0,0,10000,10
220001920240,2024.0,13.0,13460.45,13369.97,90.47999999999956,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.9932780850565917,0.0,0.0,1.0,19.17391304347826,441.0,23.0,362248.0,821.4240362811792,36,0.0,0.0,0.0369083335173693,9840.29792,0,1,0,0,0,0,0,1,1,0.0,0.0,0.0,69.97,0.0,0.0,1600.0,0.0,11700.0,0.0,0,0,0,0,0,0,10000,10
220001920249,2024.0,13.0,10629.28,10629.28,-1.8189894035458565e-12,1.0,3.0,0.0,2500.0,0.0,0.0,0.0,1.0,23.51993738051872,0.0,1.0,19.17391304347826,441.0,23.0,362248.0,821.4240362811792,36,0.0,450.96923412211976,0.0293425498553477,7823.15008,0,1,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0,1400.0,2500.0,0.0,6729.28,0.0,0,0,0,0,0,0,10000,10
220001920249,2024.0,13.0,10629.28,10629.28,-1.8189894035458565e-12,1.0,3.0,0.0,2500.0,0.0,0.0,0.0,1.0,23.51993738051872,0.0,1.0,19.17391304347826,441.0,23.0,362248.0,821.4240362811792,36,0.0,450.96923412211976,0.0293425498553477,7823.15008,0,1,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0,1400.0,2500.0,0.0,6729.28,0.0,0,0,0,0,0,0,10000,10
220001920249,2024.0,13.0,10629.28,10629.28,-1.8189894035458565e-12,1.0,3.0,0.0,2500.0,0.0,0.0,0.0,1.0,23.51993738051872,0.0,1.0,19.17391304347826,441.0,23.0,362248.0,821.4240362811792,36,0.0,450.96923412211976,0.0293425498553477,7823.15008,0,1,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0,1400.0,2500.0,0.0,6729.28,0.0,0,0,0,0,0,0,10000,10
220001920249,2024.0,13.0,10629.28,10629.28,-1.8189894035458565e-12,1.0,3.0,0.0,2500.0,0.0,0.0,0.0,1.0,23.51993738051872,0.0,1.0,19.17391304347826,441.0,23.0,362248.0,821.4240362811792,36,0.0,450.96923412211976,0.0293425498553477,7823.15008,0,1,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0,1400.0,2500.0,0.0,6729.28,0.0,0,0,0,0,0,0,10000,10
220001920250,2024.0,13.0,10629.28,10629.28,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,19.17391304347826,441.0,23.0,362248.0,821.4240362811792,36,0.0,0.0,0.0293425498553477,7823.15008,0,1,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10629.28,0.0,0,0,0,0,0,0,10000,10
220001920250,2024.0,13.0,10629.28,10629.28,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,19.17391304347826,441.0,23.0,362248.0,821.4240362811792,36,0.0,0.0,0.0293425498553477,7823.15008,0,1,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10629.28,0.0,0,0,0,0,0,0,10000,10
220001920250,2024.0,13.0,10629.28,10629.28,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,19.17391304347826,441.0,23.0,362248.0,821.4240362811792,36,0.0,0.0,0.0293425498553477,7823.15008,0,1,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10629.28,0.0,0,0,0,0,0,0,10000,10
220001920250,2024.0,13.0,10629.28,10629.28,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,19.17391304347826,441.0,23.0,362248.0,821.4240362811792,36,0.0,0.0,0.0293425498553477,7823.15008,0,1,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10629.28,0.0,0,0,0,0,0,0,10000,10
220001920243,2024.0,13.0,7235.37,7235.37,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,19.17391304347826,441.0,23.0,362248.0,821.4240362811792,36,0.0,0.0,0.0199735264238863,5325.23232,0,1,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7235.37,0.0,0,0,0,0,0,0,10000,10
220001920243,2024.0,13.0,7235.37,7235.37,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,19.17391304347826,441.0,23.0,362248.0,821.4240362811792,36,0.0,0.0,0.0199735264238863,5325.23232,0,1,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7235.37,0.0,0,0,0,0,0,0,10000,10
